Sample,P,Se,Cu,Mo,Mn,Ca,K,Zn,Mg,Na,Pb,Cd,As,Ni,Cr,Hg,geometry,pH,%OM,Type
556427,520,0.5,10.8,0.46,1120,1.36,0.17,47,0.45,0.02,15.8,0.33,4.2,25.1,23.0,0.05,POINT (-6.821099965214975 54.36387264246608),4.89,6.7,Clay
556429,480,0.5,10.0,0.34,155,0.21,0.1,25,0.16,0.02,11.0,0.19,2.1,12.7,17.0,0.05,POINT (-6.803465291850522 54.36718488893766),5.08,6.83,Silt
556430,330,0.5,13.4,0.95,548,0.17,0.16,31,0.23,0.02,14.5,0.34,3.9,22.9,21.0,0.05,POINT (-6.809591376768013 54.315496989840064),4.48,6.62,Clay
556431,830,2.0,57.6,0.41,282,0.84,0.07,70,0.49,0.02,18.5,0.96,2.5,58.9,116.0,0.25,POINT (-6.4858614349909836 54.3777501140073),5.3,25.38,Silt
556432,340,0.5,15.2,1.27,376,0.39,0.19,45,0.19,0.01,16.6,0.33,7.9,28.9,25.0,0.04,POINT (-6.854644397603565 54.38188524326916),5.18,10.7,Silt
556433,290,0.5,36.8,0.23,846,0.62,0.07,56,1.16,0.03,8.9,0.18,1.0,93.9,116.0,0.05,POINT (-6.51119654883385 54.37512741356889),4.97,10.9,Silt
556434,390,0.5,15.3,0.47,398,0.19,0.18,36,0.35,0.02,13.4,0.12,2.9,28.7,35.0,0.05,POINT (-6.760751187243361 54.379035080070835),5.09,9.98,Silt
556435,430,0.5,15.1,0.31,334,0.19,0.11,36,0.3,0.02,11.8,0.18,1.9,23.7,35.0,0.05,POINT (-6.745569989471622 54.33482891041695),4.84,7.99,Clay
556436,240,0.5,12.5,0.34,347,0.28,0.18,33,0.34,0.02,12.7,0.15,3.3,26.4,30.0,0.02,POINT (-6.811271356640753 54.349419643273826),4.96,6.83,Silt
556438,230,0.5,21.7,0.21,453,0.25,0.1,45,0.65,0.02,11.6,0.11,1.9,52.1,75.0,0.03,POINT (-6.471889749111467 54.33085462852384),5.18,10.99,Silt
556439,310,0.5,10.4,0.8,608,0.13,0.12,30,0.17,0.02,11.4,0.16,1.8,17.1,22.0,0.03,POINT (-6.748394284391988 54.3708937202969),5.06,9.18,Silt
556440,220,0.5,4.5,0.61,344,0.03,0.09,18,0.1,0.02,12.4,0.08,1.6,7.8,11.0,0.05,POINT (-6.838633792875702 54.332409752671325),3.77,5.25,Clay
556441,200,0.5,12.5,0.32,454,0.25,0.15,28,0.37,0.03,12.4,0.16,2.3,30.5,40.0,0.04,POINT (-6.72910381465247 54.343326302366336),4.82,7.13,Clay
556442,730,0.5,136.0,1.77,992,0.86,0.23,37,0.38,0.01,17.0,0.56,6.8,48.9,51.0,0.06,POINT (-6.653131903266624 54.36852045265459),5.82,12.19,Loam
556443,370,0.5,29.8,0.25,674,0.52,0.1,60,1.02,0.03,10.9,0.16,1.0,73.1,119.0,0.03,POINT (-6.51422112039946 54.3574294364464),5.6,11.27,Loam
556444,370,0.5,20.9,0.38,752,0.33,0.33,66,0.85,0.06,13.9,0.18,3.2,50.7,56.0,0.04,POINT (-6.763211672944329 54.308444834924046),4.83,7.81,Clay
556445,470,0.5,48.2,1.02,528,5.13,0.17,39,0.41,0.02,27.8,0.49,4.4,36.7,39.0,0.08,POINT (-6.625058419296112 54.3687698577815),6.94,8.38,Sand
556446,370,0.5,23.3,0.29,396,0.39,0.11,52,0.63,0.02,14.4,0.16,2.0,46.1,86.0,0.04,POINT (-6.483832099460862 54.35806663407403),5.88,12.81,Loam
556447,440,0.5,10.2,0.52,450,0.2,0.09,38,0.21,0.02,13.6,0.15,1.7,16.4,23.0,0.03,POINT (-6.765218876902273 54.360941936844064),5.92,9.53,Loam
556448,340,0.5,14.4,0.38,201,0.4,0.17,38,0.41,0.02,18.1,0.24,5.2,30.8,25.0,0.03,POINT (-6.821844881505828 54.377616542035014),5.5,12.6,Silt
556449,230,0.5,11.1,1.01,287,0.32,0.19,31,0.17,0.01,19.3,0.29,6.3,27.2,22.0,0.06,POINT (-6.868714461098704 54.37172228119999),4.92,7.44,Silt
556450,340,0.5,13.8,1.19,425,0.22,0.17,39,0.13,0.01,14.7,0.35,6.2,25.0,18.0,0.05,POINT (-6.883619761537295 54.36113419222817),4.34,7.56,Clay
556451,390,0.5,8.7,0.4,204,0.06,0.08,19,0.09,0.01,8.8,0.07,1.7,6.7,9.0,0.02,POINT (-6.9172859297060985 54.379561633319945),4.67,4.78,Clay
556452,300,0.5,19.8,1.2,438,0.3,0.17,47,0.56,0.02,18.1,0.21,6.7,45.7,54.0,0.15,POINT (-6.580316571829344 54.3776044602871),5.67,6.13,Loam
556453,450,0.5,17.5,0.73,1220,0.27,0.13,111,0.57,0.02,31.9,0.77,5.5,40.7,51.0,0.1,POINT (-6.671298472016183 54.359620820663885),7.17,8.26,Sand
556454,410,0.5,14.8,0.87,527,0.14,0.1,35,0.21,0.02,13.2,0.19,2.1,18.8,26.0,0.04,POINT (-6.732978486934032 54.358828835071776),5.87,8.79,Loam
556455,220,0.5,30.3,0.81,562,0.27,0.19,35,0.36,0.01,15.8,0.19,4.4,34.8,49.0,0.07,POINT (-6.642482923944277 54.35970435528998),5.24,11.92,Silt
556456,720,0.5,21.0,0.83,1170,0.27,0.13,91,0.75,0.01,28.0,0.41,7.4,51.6,89.0,0.12,POINT (-6.561938031664944 54.36843844740541),4.67,12.89,Clay
556457,490,0.5,14.6,0.84,278,2.55,0.25,47,0.21,0.02,12.8,0.32,4.1,26.2,19.0,0.04,POINT (-6.899492339769388 54.37217757817726),7.06,7.42,Sand
556459,420,0.5,10.9,0.36,209,0.13,0.09,34,0.17,0.02,12.6,0.18,2.2,12.6,19.0,0.05,POINT (-6.76531660230237 54.326398856250876),4.73,9.16,Clay
556460,360,0.5,10.3,0.89,666,0.17,0.11,31,0.16,0.01,18.7,0.42,4.1,19.0,19.0,0.05,POINT (-6.8139013509376625 54.334999084466894),5.03,7.31,Silt
556461,610,0.5,21.0,0.66,817,0.21,0.24,49,0.84,0.02,35.7,0.21,4.7,41.4,53.0,0.1,POINT (-6.62691006425147 54.34970830433284),5.67,13.81,Loam
556462,460,0.5,31.6,0.24,450,0.63,0.08,55,0.93,0.03,13.8,0.26,2.4,59.4,110.0,0.05,POINT (-6.508458441102491 54.35047624774217),5.36,12.8,Silt
556463,200,0.5,8.0,0.33,189,0.12,0.11,20,0.15,0.02,11.4,0.14,2.0,13.3,14.0,0.02,POINT (-6.8957420869610555 54.35367222644808),4.96,4.89,Silt
556464,360,0.5,11.3,0.3,120,0.17,0.11,21,0.2,0.02,13.0,0.09,1.5,15.3,26.0,0.04,POINT (-6.746795471702427 54.352154156934624),4.99,10.18,Silt
556465,370,0.5,13.1,0.66,1080,0.25,0.16,60,0.46,0.02,18.5,0.3,6.0,34.3,43.0,0.05,POINT (-6.784035126617959 54.31711970877398),5.11,6.63,Silt
556466,880,0.5,31.5,0.54,457,0.38,0.1,129,0.74,0.01,36.2,0.71,9.7,61.3,110.0,0.08,POINT (-6.5788117071903915 54.342314189072),4.87,15.08,Clay
556467,290,0.5,13.0,0.76,123,0.56,0.18,33,0.38,0.02,15.1,0.2,6.3,30.7,26.0,0.03,POINT (-6.828547477245985 54.30651879630383),5.48,26.73,Silt
556468,1040,0.5,42.2,0.64,278,0.47,0.13,69,0.68,0.01,27.2,0.55,5.0,69.3,81.0,0.11,POINT (-6.499848431275182 54.313667850203835),4.98,18.02,Silt
556469,110,0.5,12.7,0.24,690,0.2,0.17,31,0.37,0.02,9.3,0.14,2.5,30.1,42.0,0.03,POINT (-6.667768671193149 54.379320250838646),5.41,5.03,Silt
556470,190,0.5,9.2,0.49,190,0.24,0.15,28,0.29,0.02,12.6,0.15,2.9,21.1,27.0,0.03,POINT (-6.778137252818963 54.35226001846513),5.48,9.47,Silt
556471,540,0.5,27.7,0.46,565,0.37,0.11,59,0.69,0.02,41.2,0.29,4.8,48.7,78.0,0.1,POINT (-6.486069615865353 54.30307358671099),4.61,11.19,Clay
556472,490,0.5,18.9,0.31,231,0.25,0.07,26,0.21,0.02,14.5,0.23,2.1,18.2,31.0,0.07,POINT (-6.713809123250407 54.35201364874048),5.21,5.6,Silt
556473,420,0.5,18.6,0.52,449,0.2,0.2,69,0.84,0.02,21.0,0.14,5.5,54.5,75.0,0.03,POINT (-6.4878234698451545 54.319761907573344),4.87,8.14,Clay
556474,330,0.5,13.7,0.94,688,0.26,0.2,53,0.77,0.03,17.2,0.12,3.1,41.2,63.0,0.04,POINT (-6.580415154479996 54.36003225906039),4.61,6.83,Clay
556475,700,0.5,10.1,1.46,3240,0.36,0.12,56,0.19,0.01,17.5,0.51,6.0,25.3,23.0,0.04,POINT (-6.874342255421293 54.33361973008456),5.24,8.23,Silt
556476,590,0.5,24.2,1.08,830,0.22,0.21,99,0.78,0.02,26.7,0.26,8.6,50.1,52.0,0.03,POINT (-6.436008923726572 54.31304546230592),5.05,10.16,Silt
556478,660,0.5,20.1,0.66,419,0.34,0.1,48,0.33,0.02,17.9,0.31,3.9,28.0,38.0,0.04,POINT (-6.7047257959393285 54.341054551840266),4.76,10.06,Clay
556479,350,0.5,11.8,1.49,442,0.29,0.21,33,0.19,0.02,16.8,0.32,6.4,24.8,22.0,0.02,POINT (-6.870314321711744 54.35380516459331),5.09,7.33,Silt
556481,370,0.5,11.2,0.47,266,0.2,0.12,29,0.2,0.02,14.5,0.19,2.9,17.7,22.0,0.03,POINT (-6.792190518472262 54.324092512473435),5.16,5.68,Silt
556482,310,0.5,15.4,0.73,273,0.23,0.22,34,0.36,0.02,13.0,0.12,3.6,27.0,38.0,0.02,POINT (-6.76806637983511 54.345985498620834),5.71,9.22,Loam
556483,3710,0.5,46.0,1.46,906,2.41,0.28,141,0.52,0.03,73.8,0.54,7.9,46.1,41.0,0.51,POINT (-6.658378411937118 54.34918188943071),6.9,7.8,Sand
556484,220,0.5,21.7,0.49,680,0.24,0.2,40,0.72,0.02,13.2,0.15,7.8,53.6,57.0,0.03,POINT (-6.635888356830889 54.341454754474555),4.96,6.25,Silt
556485,390,0.5,26.7,0.39,1000,0.42,0.11,67,0.91,0.03,11.0,0.2,2.7,75.0,98.0,0.02,POINT (-6.471089107760248 54.35201200097369),4.87,9.84,Clay
556486,480,0.5,15.6,0.77,522,0.23,0.14,47,0.23,0.02,13.6,0.21,3.4,18.1,23.0,0.02,POINT (-6.7916016426268575 54.34626845613696),5.76,5.38,Loam
556487,430,0.5,13.1,0.46,294,0.3,0.22,38,0.47,0.03,22.6,0.15,4.8,30.9,38.0,0.02,POINT (-6.790656536215131 54.30775290627175),6.18,9.03,Organic Soil
556488,400,0.5,16.1,0.56,400,0.16,0.15,45,0.36,0.02,10.5,0.13,2.6,33.0,37.0,0.02,POINT (-6.7172693481751 54.36831186327381),4.58,7.8,Clay
556489,410,0.5,22.2,0.32,641,0.31,0.29,79,1.37,0.02,18.9,0.15,4.0,77.6,82.0,0.02,POINT (-6.533047021207493 54.366994591688474),5.12,8.19,Silt
556490,340,0.5,12.6,0.84,359,0.29,0.19,26,0.25,0.02,22.1,0.15,6.2,26.1,26.0,0.02,POINT (-6.822507072792457 54.32490439451528),4.84,6.99,Clay
556491,310,0.5,13.2,1.29,187,3.63,0.22,25,0.29,0.02,12.5,0.2,3.9,30.2,19.0,0.005,POINT (-6.8577642397233225 54.36099102738811),7.12,7.78,Sand
556492,530,0.5,21.3,0.46,322,0.41,0.18,51,0.81,0.03,23.0,0.16,5.6,40.2,67.0,0.1,POINT (-6.543912275186685 54.35779140750922),5.31,9.9,Silt
556493,340,0.5,19.2,0.5,514,0.1,0.14,34,0.33,0.03,13.2,0.12,2.9,26.3,28.0,0.02,POINT (-6.727615725130754 54.378043430587844),5.26,8.85,Silt
556494,370,0.5,13.5,0.58,565,0.24,0.19,40,0.38,0.02,13.0,0.19,3.5,27.5,34.0,0.02,POINT (-6.775415903131046 54.334129373397936),4.75,9.45,Clay
556495,450,0.5,12.8,1.04,662,0.54,0.19,49,0.27,0.02,15.0,0.43,4.6,28.4,25.0,0.03,POINT (-6.851855690980083 54.30863862798001),5.56,6.02,Silt
556496,320,0.5,14.6,1.18,623,0.27,0.26,34,0.29,0.02,17.5,0.24,6.2,30.7,28.0,0.04,POINT (-6.833045382154113 54.37013384816043),5.55,4.8,Silt
556497,560,0.5,26.5,0.48,764,0.23,0.21,65,0.84,0.02,16.2,0.17,5.9,44.3,59.0,0.02,POINT (-6.563720581326624 54.34778663772428),4.83,8.6,Clay
556498,190,0.5,22.6,0.55,688,0.27,0.24,40,0.63,0.02,9.9,0.13,5.9,46.4,51.0,0.005,POINT (-6.603117494363533 54.38098807539319),5.43,6.49,Silt
556499,400,0.5,18.3,1.91,274,5.59,0.14,28,0.3,0.01,18.2,0.7,6.3,22.7,14.0,0.04,POINT (-6.856736902674262 54.32376032538361),5.73,21.54,Loam
556500,380,0.5,18.9,0.45,616,0.22,0.21,43,0.53,0.02,12.6,0.14,3.5,37.4,43.0,0.01,POINT (-6.733764317381892 54.30927122828483),4.74,8.42,Clay
556501,320,0.5,11.9,0.28,335,0.27,0.13,51,0.4,0.02,14.0,0.11,3.3,33.8,50.0,0.02,POINT (-6.658954000934015 54.314032749189536),4.39,8.8,Clay
556502,780,0.5,28.6,0.71,186,0.08,0.23,545,0.71,0.03,133.0,0.97,8.9,42.2,35.0,0.03,POINT (-6.644673197458058 54.215988008767575),3.37,83.68,Clay
556503,590,0.5,19.8,0.81,382,0.13,0.24,151,0.69,0.02,76.3,0.45,6.2,33.7,46.0,0.04,POINT (-6.710059976577943 54.20056997543487),4.56,10.81,Clay
556504,180,0.5,21.3,0.33,798,0.21,0.19,54,0.71,0.02,14.5,0.07,7.6,49.4,72.0,0.005,POINT (-6.626013852202116 54.299125236525),4.89,7.37,Clay
556505,310,0.5,19.1,0.42,684,0.27,0.17,48,0.72,0.02,17.0,0.16,3.7,52.8,65.0,0.02,POINT (-6.623101372461488 54.33574818450512),5.68,6.86,Loam
556506,560,0.5,36.1,1.39,545,0.27,0.27,65,0.93,0.02,21.0,0.13,6.9,54.9,98.0,0.02,POINT (-6.5046501284695575 54.272784945899126),5.53,10.63,Silt
556507,310,0.5,13.7,0.69,315,0.15,0.28,80,1.13,0.02,41.0,0.1,7.3,49.5,54.0,0.005,POINT (-6.73636686086303 54.199707852868926),5.05,7.9,Silt
556508,490,0.5,24.2,0.45,294,0.19,0.22,123,1.27,0.03,56.0,0.83,5.4,50.6,82.0,0.005,POINT (-6.765805557212299 54.20169321534026),4.43,13.81,Clay
556509,540,0.5,19.6,0.68,366,0.13,0.29,68,1.27,0.02,18.8,0.1,3.5,111.0,82.0,0.02,POINT (-6.823924495913358 54.252586645963426),4.53,10.54,Clay
556510,330,0.5,27.7,0.36,623,0.31,0.25,69,0.92,0.02,28.7,0.1,9.9,77.3,84.0,0.005,POINT (-6.589294225765714 54.329427858704214),5.86,7.08,Loam
556511,410,0.5,24.6,0.34,333,0.17,0.24,72,1.29,0.03,18.8,0.07,7.3,71.1,96.0,0.02,POINT (-6.609846474011293 54.307106729251785),4.98,11.82,Silt
556512,490,0.5,20.2,0.65,342,0.27,0.28,247,0.84,0.02,139.0,0.5,5.2,27.1,35.0,0.05,POINT (-6.701383902943038 54.21531001271313),5.0,13.43,Silt
556513,760,0.5,19.3,0.65,638,0.16,0.22,76,1.07,0.02,14.4,0.17,3.4,64.6,89.0,0.04,POINT (-6.700718781314836 54.3072216750723),4.79,10.07,Clay
556514,490,0.5,33.2,0.35,705,0.32,0.2,70,1.23,0.02,16.5,0.11,6.2,101.0,104.0,0.01,POINT (-6.519400571097105 54.32162716429531),5.41,7.41,Silt
556515,940,0.5,30.4,1.09,817,0.32,0.22,68,0.75,0.02,18.2,0.23,5.7,51.7,49.0,0.04,POINT (-6.855257644291232 54.27297698873107),5.36,12.44,Silt
556516,1040,0.5,45.9,0.85,999,0.45,0.2,112,1.21,0.02,51.9,0.25,4.6,108.0,114.0,0.08,POINT (-6.51945567101703 54.30554560230788),4.4,10.57,Clay
556517,820,0.5,39.6,1.73,3650,0.31,0.22,248,1.18,0.02,54.3,1.45,17.0,71.1,75.0,0.02,POINT (-6.467224907029335 54.293015355836914),5.49,6.5,Silt
556518,470,0.5,26.4,0.72,855,0.22,0.2,134,0.93,0.02,31.7,0.46,6.1,45.3,50.0,0.03,POINT (-6.518617824210745 54.268986249324335),5.24,9.24,Silt
556519,770,0.5,29.3,0.65,603,0.19,0.28,84,1.26,0.02,24.0,0.18,14.4,62.0,70.0,0.02,POINT (-6.7850267116262515 54.21041478740334),4.8,11.41,Clay
556520,690,0.5,22.8,0.59,583,0.2,0.26,119,0.94,0.02,50.3,0.17,10.0,73.2,78.0,0.02,POINT (-6.576756934901889 54.32345868089723),5.1,11.79,Silt
556521,340,0.5,19.2,0.39,558,0.3,0.16,99,0.72,0.02,20.9,0.37,10.6,67.8,88.0,0.07,POINT (-6.5581435164337805 54.33181771578182),4.8,10.08,Clay
556522,620,0.5,27.6,1.23,831,2.92,0.2,55,0.4,0.03,22.4,0.72,5.2,36.1,46.0,0.08,POINT (-6.680856577195105 54.3498610056372),5.41,11.16,Silt
556523,810,3.0,89.5,0.48,260,0.28,0.22,380,0.74,0.01,240.0,3.0,5.6,86.7,67.0,0.31,POINT (-6.551047506332264 54.28922722725967),4.49,24.81,Clay
556524,360,0.5,26.1,0.37,812,0.21,0.21,62,0.88,0.02,18.1,0.13,8.0,64.4,69.0,0.005,POINT (-6.5522990991019885 54.34064228367345),4.74,6.18,Clay
556525,480,0.5,23.2,1.03,571,0.2,0.28,64,0.44,0.01,21.6,0.14,7.0,36.3,48.0,0.02,POINT (-6.483191710547093 54.27020777794917),5.29,9.16,Silt
556526,1010,0.5,52.8,1.36,1050,0.25,0.32,78,1.08,0.01,28.8,0.22,10.1,61.7,64.0,0.06,POINT (-6.8082000896487616 54.24346587956082),4.76,13.63,Clay
556527,410,0.5,15.7,0.28,261,1.16,0.14,44,0.37,0.03,14.3,0.16,3.8,36.5,44.0,0.02,POINT (-6.671628267962211 54.30696760966095),4.97,8.15,Silt
556528,550,0.5,14.3,0.67,433,0.19,0.23,111,0.96,0.02,72.9,0.21,7.8,54.8,67.0,0.02,POINT (-6.750086481666451 54.20512485232265),5.4,10.03,Silt
556529,400,0.5,23.1,0.74,342,0.15,0.19,43,0.54,0.02,13.2,0.17,4.0,30.6,41.0,0.04,POINT (-6.746948509654142 54.29708257955832),4.84,10.3,Clay
556530,520,0.5,24.7,0.72,490,0.26,0.3,233,1.13,0.02,108.0,0.34,8.2,53.6,60.0,0.05,POINT (-6.717234035788238 54.20395286508582),5.72,12.85,Loam
556531,740,0.5,22.6,0.74,655,0.19,0.28,75,0.84,0.02,16.8,0.11,4.2,46.5,50.0,0.05,POINT (-6.815049684872036 54.26458348972924),5.64,10.17,Loam
556532,550,0.5,28.7,0.63,335,0.29,0.27,306,1.05,0.02,145.0,0.73,5.7,51.8,51.0,0.03,POINT (-6.692794912733751 54.2057475229595),5.53,16.03,Silt
556533,440,0.5,19.3,0.5,702,0.3,0.19,59,0.63,0.03,14.6,0.17,8.5,55.5,58.0,0.03,POINT (-6.63925131453141 54.307145653897244),4.94,9.39,Silt
556535,370,0.5,26.3,0.44,658,0.16,0.2,57,0.79,0.02,14.2,0.13,5.6,50.7,68.0,0.01,POINT (-6.6411755255352665 54.28791386373295),5.08,9.37,Silt
556536,1010,0.5,36.0,1.07,307,0.45,0.1,53,0.38,0.02,14.6,0.74,10.5,56.8,72.0,0.19,POINT (-6.704872059549259 54.290914952858465),4.77,16.95,Clay
556537,340,0.5,26.6,0.44,549,0.2,0.21,50,1.02,0.02,12.2,0.1,4.5,63.0,66.0,0.02,POINT (-6.638869389674312 54.323834246840505),4.57,8.79,Clay
556538,460,0.5,26.4,0.6,834,0.15,0.26,57,1.07,0.02,17.7,0.11,10.8,67.2,60.0,0.02,POINT (-6.652596144942912 54.29557992297575),5.55,9.08,Silt
556539,340,0.5,35.2,0.33,780,0.24,0.26,64,1.29,0.02,17.7,0.08,11.2,84.0,80.0,0.01,POINT (-6.533139933660661 54.32985411103826),5.13,7.43,Silt
556540,460,0.5,13.2,0.58,400,0.2,0.17,50,0.59,0.03,19.2,0.12,3.3,34.8,39.0,0.05,POINT (-6.805146905115534 54.27956123746132),5.07,9.25,Silt
556541,720,0.5,27.2,1.35,447,0.25,0.24,87,0.86,0.02,35.6,0.18,6.9,45.7,50.0,0.08,POINT (-6.532778741293585 54.31064093329535),5.5,10.9,Silt
556542,510,0.5,29.4,0.95,1430,0.23,0.23,152,0.97,0.03,31.8,0.66,8.4,53.7,56.0,0.05,POINT (-6.483469696214288 54.28437098737094),4.64,7.74,Clay
556543,570,0.5,26.6,2.77,337,0.2,0.35,62,0.9,0.01,24.5,0.16,14.6,30.3,45.0,0.06,POINT (-6.545988608465764 54.30683878873896),4.98,11.43,Silt
556544,370,0.5,17.4,0.52,599,0.23,0.21,74,0.8,0.02,25.8,0.15,6.1,48.9,60.0,0.05,POINT (-6.551429998929621 54.32075830050959),4.81,7.54,Clay
556545,260,0.5,14.2,0.92,689,0.17,0.23,46,0.37,0.03,15.9,0.21,4.1,29.2,25.0,0.06,POINT (-6.868108523925186 54.28072588985218),4.86,6.64,Clay
556546,700,0.5,28.6,0.85,547,0.13,0.33,88,1.18,0.02,19.7,0.15,10.4,75.1,76.0,0.06,POINT (-6.808249743054655 54.22684547810338),4.5,10.67,Clay
556548,670,0.5,31.0,0.74,496,0.16,0.29,80,1.4,0.02,25.6,0.17,11.1,70.7,72.0,0.09,POINT (-6.795081694866524 54.2183051907101),4.59,11.36,Clay
556549,300,0.5,5.3,0.16,353,0.07,0.44,68,1.28,0.04,6.3,0.09,0.3,39.3,39.0,0.02,POINT (-6.724470124479535 54.22375943006953),4.34,14.74,Clay
556550,400,0.5,20.3,0.54,372,0.29,0.22,49,0.64,0.04,19.0,0.14,3.0,40.6,41.0,0.05,POINT (-6.848390321187236 54.27813137453229),4.96,10.38,Silt
556551,300,0.5,32.4,0.47,188,0.18,0.29,371,0.47,0.02,90.4,1.17,13.1,28.1,30.0,0.03,POINT (-6.6498755147648705 54.19561571926069),4.75,9.02,Clay
556552,180,0.5,27.8,0.37,1010,0.18,0.19,58,0.81,0.02,16.9,0.07,5.0,63.0,84.0,0.04,POINT (-6.581699130778881 54.28524325087073),4.67,10.26,Clay
556553,310,0.5,35.0,0.5,357,0.2,0.34,541,0.89,0.02,118.0,2.5,8.2,51.8,38.0,0.03,POINT (-6.653616966223814 54.20542374308992),5.31,17.05,Silt
556554,390,0.5,34.0,0.89,411,0.22,0.32,260,1.02,0.02,67.6,0.65,7.0,49.5,48.0,0.05,POINT (-6.7269827206083015 54.19243048133989),4.8,13.6,Clay
556555,640,0.5,26.7,0.76,740,0.24,0.35,75,0.99,0.02,30.5,0.13,4.1,61.3,50.0,0.08,POINT (-6.795538958474256 54.27314072870302),5.77,9.61,Loam
556556,430,0.5,29.3,0.71,600,0.19,0.25,161,0.9,0.03,46.8,0.38,4.8,41.3,56.0,0.04,POINT (-6.552936014839404 54.26996918239494),4.55,11.12,Clay
556557,610,0.5,23.7,0.89,816,0.24,0.26,69,0.44,0.03,19.9,0.29,4.9,33.9,30.0,0.07,POINT (-6.85521052530058 54.28796210922457),5.45,6.96,Silt
556558,640,0.5,27.5,0.66,444,0.14,0.23,67,0.58,0.03,16.8,0.18,4.2,35.0,42.0,0.06,POINT (-6.7672052919323935 54.290490341761874),4.47,9.29,Clay
556559,290,0.5,15.0,0.45,508,0.16,0.23,50,0.42,0.03,13.6,0.13,3.1,27.7,30.0,0.04,POINT (-6.780721153519878 54.29719524849472),4.36,7.36,Clay
556561,420,0.5,27.5,0.25,415,0.29,0.24,50,1.04,0.03,14.1,0.28,9.0,69.6,57.0,0.06,POINT (-6.6739691684597995 54.28959074087674),4.6,11.15,Clay
556562,230,0.5,26.2,0.39,434,0.31,0.23,56,0.64,0.02,12.6,0.09,3.7,45.8,55.0,0.03,POINT (-6.700576700276363 54.32489219792446),5.61,8.89,Loam
556563,350,0.5,15.1,0.79,288,0.14,0.35,537,0.29,0.02,70.2,4.6,17.6,36.9,30.0,0.05,POINT (-6.671851878505689 54.21649739248074),4.44,10.37,Clay
556564,390,0.5,19.2,0.41,440,0.18,0.22,59,1.07,0.03,20.4,0.13,17.4,77.9,78.0,0.05,POINT (-6.612512992134654 54.32465696406806),4.46,9.05,Clay
556565,270,0.5,14.7,0.38,454,0.21,0.25,53,0.88,0.02,15.3,0.1,3.9,65.1,62.0,0.06,POINT (-6.719246057648626 54.29736648663415),4.95,7.5,Silt
556567,380,0.5,20.4,1.08,866,0.22,0.22,92,0.39,0.02,22.7,0.63,5.1,29.5,27.0,0.04,POINT (-6.843603820819527 54.298829962283534),4.81,8.03,Clay
556568,510,0.5,27.3,0.55,804,0.2,0.26,71,0.8,0.02,18.8,0.12,11.4,51.1,62.0,0.04,POINT (-6.662037227691596 54.22466345146305),5.34,12.98,Silt
556569,620,0.5,23.8,0.6,750,0.21,0.31,67,0.98,0.03,18.9,0.23,6.2,60.6,52.0,0.07,POINT (-6.8280180309358345 54.272706228385985),4.38,8.13,Clay
556570,650,0.5,27.4,0.68,343,0.4,0.31,63,0.89,0.02,22.7,0.15,5.0,58.2,60.0,0.07,POINT (-6.79974250479584 54.251575571837),6.05,12.93,Loam
556571,800,2.0,35.9,1.8,580,0.46,0.18,2320,0.5,0.01,172.0,28.0,30.7,67.3,33.0,0.09,POINT (-6.681157368583442 54.19773230298513),4.39,30.85,Clay
556572,490,0.5,26.4,0.55,788,0.19,0.25,69,0.77,0.02,18.9,0.12,11.1,48.7,60.0,0.05,POINT (-6.613415567374507 54.290059504989884),4.85,10.1,Clay
556573,410,0.5,31.3,0.3,256,0.17,0.35,72,1.39,0.03,20.3,0.07,14.5,75.1,79.0,0.04,POINT (-6.596089344716082 54.29511487432094),5.32,14.85,Silt
556574,400,0.5,18.3,0.33,337,0.19,0.16,39,0.52,0.03,17.5,0.15,3.5,40.2,50.0,0.06,POINT (-6.6938118528524075 54.29827955795458),5.02,8.04,Silt
556575,620,0.5,38.4,0.87,1390,0.39,0.22,252,1.05,0.03,51.6,1.75,11.8,76.1,68.0,0.1,POINT (-6.670535275539012 54.342766941448126),5.08,12.25,Silt
556576,440,0.5,61.7,0.82,689,0.19,0.23,89,0.94,0.02,30.8,0.2,7.9,45.3,50.0,0.1,POINT (-6.533919238133751 54.29498585891133),4.59,12.33,Clay
556577,310,0.5,13.7,0.6,471,0.22,0.28,51,0.47,0.03,18.5,0.12,3.2,32.2,32.0,0.03,POINT (-6.820895013042812 54.291530502712895),5.16,6.88,Silt
556578,590,0.5,41.3,0.54,203,0.21,0.24,58,0.7,0.02,36.7,0.32,5.0,47.2,50.0,0.08,POINT (-6.750941936526091 54.22349775206578),4.48,12.08,Clay
556579,310,0.5,26.4,0.53,766,0.16,0.29,60,0.98,0.02,23.1,0.1,8.0,81.1,81.0,0.03,POINT (-6.626426673222714 54.3171705452022),4.94,9.15,Silt
556580,180,0.5,92.6,0.25,1630,0.95,0.12,57,2.04,0.02,9.1,0.19,1.7,175.0,217.0,0.03,POINT (-6.505083456426472 54.29430832161623),6.04,15.01,Loam
556581,310,0.5,29.1,0.45,642,0.21,0.18,61,0.84,0.02,14.6,0.19,3.5,60.8,71.0,0.03,POINT (-6.475415041779183 54.279193094404405),4.86,9.13,Clay
556582,410,0.5,27.8,0.61,994,0.33,0.21,75,0.85,0.02,29.8,0.2,6.5,58.3,70.0,0.04,POINT (-6.565214475294899 54.29563188077373),5.27,9.98,Silt
