,Sample,P,Se,Cu,Mo,Mn,Ca,K,Zn,Mg,Na,Pb,Cd,As,Ni,Cr,pH,%OM,ARCA_ID,OBJECTID,bh,shape_star,shape_stle,hydoconnec,rainfall_2,slope_2,landclass2,host_2,soilp_2,q10_2,riverbuff2,rwb_stat_2,erosion,riskscore2,ruleid,override,SHAPE__Length,SHAPE__Area,GlobalID,SHAPE_Length,SHAPE_Area,geometry
240,555748,213,1.0,12.1,0.75,505.0,0.22,0.36,64,0.34,0.02,17.4,0.18,5.1,32.3,32.0,4.58,9.27,{387EE448-41DD-4315-9514-576B889CF8C3},2341,Arable and horticulture,16655.2757605,573.18886181,No,0.1,0.1,0.0,0.45,0.2,0.0,0.0,0.1,0.0,0.95,2,,573.18886181,16655.27548644,{387EE448-41DD-4315-9514-576B889CF8C3},0.006375002735262467,2.3098178464820503e-06,POINT (-7.871034866464629 54.509946310149566)
241,555749,422,0.5,20.0,0.79,115.0,0.51,0.32,39,0.26,0.02,18.5,0.16,3.4,28.5,26.0,6.02,27.25,{8AA1F9AA-69D3-4FE7-A69E-1ECE442865DF},95001,Improved grassland,25586.9179673,701.31251478,Yes,0.15,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.65,1,,701.31251478,25586.91807643,{8AA1F9AA-69D3-4FE7-A69E-1ECE442865DF},0.008771826687475334,3.553433214131653e-06,POINT (-7.774677747462404 54.567135775975544)
242,555759,144,0.5,62.8,0.58,114.0,0.27,0.23,48,0.13,0.02,17.9,0.1,3.0,10.8,15.0,5.02,10.05,{EA28B9DD-364B-4447-BF10-D67635CFC6DF},28260,Improved grassland,8260.44533868,374.51014678,Yes,0.1,0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.8,1,,374.51014678,8260.44538437,{EA28B9DD-364B-4447-BF10-D67635CFC6DF},0.004624725105090597,1.1464659462893654e-06,POINT (-7.8233967642635305 54.54103982090706)
243,555761,241,0.5,16.7,5.08,1300.0,0.11,0.31,57,0.23,0.02,17.9,0.4,9.4,31.9,26.0,4.34,9.63,{294FB663-1C0D-427F-ADC0-A4BEC67DA904},28425,Improved grassland,20242.7923,714.35274902,No,0.15,0.15,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.7,1,,714.35274902,20242.79228695,{294FB663-1C0D-427F-ADC0-A4BEC67DA904},0.009110870778450993,2.812323351700718e-06,POINT (-7.777593182412346 54.58250238988503)
244,555783,377,0.5,14.7,0.39,67.0,0.05,0.18,28,0.16,0.02,10.6,0.05,36.1,11.5,11.0,4.59,11.61,{2C300E84-1E24-4F99-8182-C59898857CF5},36901,Improved grassland,5329.74399008,285.13392408,No,0.15,0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.85,2,,285.13392408,5329.74395721,{2C300E84-1E24-4F99-8182-C59898857CF5},0.003573784776287602,7.43120055906512e-07,POINT (-7.138464831959268 54.73244541252755)
245,555785,175,0.5,12.1,0.65,342.0,0.25,0.2,49,0.23,0.02,16.7,0.22,4.4,30.9,23.0,4.31,6.54,{0A47174C-0DAF-408E-9951-77DC521E43AC},101682,Improved grassland,5274.07702091,285.77308383,Yes,0.1,0.05,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.75,1,,285.77308383,5274.07699151,{0A47174C-0DAF-408E-9951-77DC521E43AC},0.003488523355071642,7.316101471306569e-07,POINT (-7.8191336925041135 54.519860051707056)
246,555788,154,0.5,6.3,0.47,91.0,0.12,0.18,19,0.23,0.03,13.7,0.03,2.7,12.0,14.0,4.7,13.16,{43916FC8-13CA-4140-BE71-9D60C85A70DF},18858,Improved grassland,60221.4908797,1135.08711878,Yes,0.1,0.15,0.0,0.3,0.3,0.0,0.3,0.1,0.0,1.25,2,,1135.08711878,60221.49053194,{43916FC8-13CA-4140-BE71-9D60C85A70DF},0.013140903158454082,8.360523384672295e-06,POINT (-7.637309570592713 54.55393764590072)
247,555790,624,0.5,17.6,0.87,433.0,0.05,0.2,36,0.25,0.03,16.9,0.08,1.3,11.0,20.0,4.25,9.45,{257A87BC-CF8E-4870-8237-014979616AF9},128167,Improved grassland,11588.6857644,476.00710516,Yes,0.1,0.15,0.3,0.0,0.2,0.3,0.3,0.1,0.0,1.45,3,,476.00710516,11588.68557991,{257A87BC-CF8E-4870-8237-014979616AF9},0.005765004888102374,1.608670058123979e-06,POINT (-7.624877144060034 54.54792584699189)
248,555791,331,0.5,8.7,0.42,80.0,0.24,0.23,22,0.24,0.03,19.6,0.07,2.0,17.0,19.0,4.73,15.54,{B280CC26-8ADE-49AD-A5C6-6EBE619021BA},2351,Arable and horticulture,8117.21290819,473.43923748,Yes,0.1,0.05,0.0,0.45,0.1,0.0,0.3,0.1,0.0,1.1,2,,473.43923748,8117.2128732,{B280CC26-8ADE-49AD-A5C6-6EBE619021BA},0.0054552739377732255,1.1267399048636135e-06,POINT (-7.744764593743401 54.547070708934235)
249,555800,192,0.5,4.2,0.74,586.0,0.27,0.25,32,0.16,0.02,16.8,0.08,4.2,14.7,19.0,5.03,9.72,{67B9C4D3-99DF-4998-9923-4D6ED8793AD2},28493,Improved grassland,9204.99305407,389.99305226,Yes,0.15,0.1,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.95,2,,389.99305226,9204.99316293,{67B9C4D3-99DF-4998-9923-4D6ED8793AD2},0.004911349459107632,1.2785362414319072e-06,POINT (-7.759076506016476 54.57273812568226)
250,555803,418,0.5,16.6,0.34,318.0,0.33,0.37,46,0.49,0.04,11.4,0.05,9.0,30.0,26.0,5.53,7.08,{37272F8B-A71F-439B-B244-B2C9B19510C7},165899,Improved grassland,18226.3878659,834.32403093,Yes,0.1,0.1,0.0,0.3,0.2,0.0,0.0,0.2,0.6,1.5,3,,834.32403093,18226.38757251,{37272F8B-A71F-439B-B244-B2C9B19510C7},0.011255122500086114,2.5299619673816986e-06,POINT (-7.501132920638131 54.5477929277559)
251,555822,126,0.5,17.8,1.08,1040.0,0.34,0.39,50,0.5,0.03,16.6,0.24,7.8,42.4,33.0,4.87,11.37,{545A15D1-73D5-4CF8-AF63-AA29D9B4B7BC},28222,Improved grassland,10835.0889116,481.11069996,Yes,0.1,0.1,0.0,0.3,0.2,0.0,0.3,0.1,0.0,1.1,2,,481.11069996,10835.08901694,{545A15D1-73D5-4CF8-AF63-AA29D9B4B7BC},0.005439992993617384,1.5026983843598855e-06,POINT (-7.720153480151317 54.51032863136827)
252,555824,533,0.5,16.8,0.43,752.0,0.19,0.27,60,0.69,0.03,18.4,0.07,4.3,32.0,39.0,4.87,9.53,{FDDC58AE-DF29-4C76-A91A-D89AA8AE610E},117303,Improved grassland,19368.9145993,862.45611111,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.3,0.2,0.0,1.35,2,,862.45611111,19368.91433222,{FDDC58AE-DF29-4C76-A91A-D89AA8AE610E},0.01141159924936146,2.6899297405866624e-06,POINT (-7.333308499228971 54.56902918933372)
253,555829,871,3.0,52.1,1.32,155.0,1.64,0.07,44,0.09,0.005,35.4,0.3,5.1,19.0,12.0,4.5,56.28,{6C55DCB4-DCF4-4ACE-BAF9-43C5FFD331B8},54547,Improved grassland,5639.01221982,360.44276746,Yes,0.1,0.1,0.3,0.0,0.3,0.3,0.3,0.1,0.6,2.1,3,,360.44276746,5639.01212163,{6C55DCB4-DCF4-4ACE-BAF9-43C5FFD331B8},0.004502107306530832,7.82615793542271e-07,POINT (-7.663187346456509 54.54007952992143)
254,555836,364,0.5,24.0,2.79,1400.0,0.42,0.41,155,0.46,0.02,22.3,0.86,10.9,50.6,37.0,4.7,11.86,{9F997B18-3BF6-4B90-992B-0F84051884C6},128010,Improved grassland,9756.38236991,388.80846724,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.0,2,,388.80846725,9756.38241038,{9F997B18-3BF6-4B90-992B-0F84051884C6},0.0049156334889457025,1.352989168579386e-06,POINT (-7.681761669858426 54.50786199058481)
255,555841,578,0.5,6.4,0.57,354.0,0.41,0.08,22,0.2,0.005,16.5,0.12,7.2,13.9,13.0,3.84,78.13,{3FDAA880-4E40-4C25-A446-8F7F9489C884},166557,Improved grassland,8026.06287683,424.92338391,Yes,0.1,0.1,0.0,0.3,0.3,0.0,0.3,0.2,0.0,1.3,2,,424.92338391,8026.06300852,{3FDAA880-4E40-4C25-A446-8F7F9489C884},0.004673488013280853,1.1132842101694971e-06,POINT (-7.542700645949165 54.51743206162287)
256,555845,405,0.5,14.6,0.2,206.0,0.39,0.34,47,0.96,0.03,15.2,0.13,3.1,46.2,41.0,5.61,25.25,{B47B72C9-B540-4931-B945-8A3A396CB5C0},121214,Improved grassland,37907.6463118,937.58734111,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.3,0.2,0.0,1.3,2,,937.58734111,37907.64674007,{B47B72C9-B540-4931-B945-8A3A396CB5C0},0.0113661964122399,5.256641674693671e-06,POINT (-7.319065385618859 54.5061738018138)
257,555866,1030,2.0,21.0,0.47,308.0,0.74,0.18,42,0.48,0.02,24.1,0.29,6.2,39.2,34.0,5.17,11.98,{BB8B3D27-5AEE-4832-BB72-CF7CC82A65BD},128857,Improved grassland,7636.73006228,428.91106211,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.05,2,,428.91106211,7636.7301412,{BB8B3D27-5AEE-4832-BB72-CF7CC82A65BD},0.005161188337859038,1.0604156296745407e-06,POINT (-7.3410075875647625 54.56235183692227)
258,555868,411,0.5,14.2,0.35,184.0,0.12,0.19,23,0.14,0.03,11.3,0.04,3.9,10.3,14.0,4.38,9.38,{4646C2E6-D927-47AB-8CC0-98F813EC7F81},29244,Improved grassland,8582.88674216,407.35875798,Yes,0.1,0.15,0.0,0.3,0.2,0.0,0.0,0.2,0.0,0.95,2,,407.35875798,8582.88659293,{4646C2E6-D927-47AB-8CC0-98F813EC7F81},0.0053894534824274936,1.1910557371053635e-06,POINT (-7.5470361263688925 54.53587315140339)
259,555876,143,0.5,7.5,0.26,127.0,0.07,0.41,33,0.31,0.04,9.9,0.02,3.0,16.0,17.0,4.06,7.0,{D05B4231-DD43-464E-95A0-3887E5F62FBB},29410,Improved grassland,10189.0010385,412.20942632,Yes,0.1,0.1,0.0,0.3,0.1,0.3,0.3,0.1,0.0,1.3,2,,412.20942632,10189.00112532,{D05B4231-DD43-464E-95A0-3887E5F62FBB},0.004917052445221179,1.4145489127944919e-06,POINT (-7.602273602486719 54.55388134392151)
260,555884,149,0.5,8.3,0.17,64.0,0.12,0.22,20,0.22,0.03,12.7,0.02,0.7,11.0,13.0,4.93,12.21,{821545E4-A3FB-42A8-A5F5-8EC6D8B0B450},11670,Arable and horticulture,7290.49587585,445.47094958,Yes,0.15,0.15,0.0,0.45,0.2,0.3,0.3,0.1,0.0,1.65,3,,445.47094958,7290.49590568,{821545E4-A3FB-42A8-A5F5-8EC6D8B0B450},0.005840713756486026,1.0123330031693316e-06,POINT (-7.437412532819655 54.56187753012921)
261,555899,509,0.5,19.7,0.57,374.0,0.18,0.34,80,0.84,0.03,17.3,0.09,8.3,50.5,39.0,5.03,9.18,{622E0FC2-888B-411B-B225-FB6EF93AD03F},22610,Improved grassland,29548.2007015,727.29439537,Yes,0.1,0.15,0.0,0.3,0.2,0.3,0.3,0.2,0.0,1.55,3,,727.29439537,29548.20081852,{622E0FC2-888B-411B-B225-FB6EF93AD03F},0.009168476741253833,4.102183429320294e-06,POINT (-7.39092967372141 54.553594297714454)
262,555900,282,2.0,9.0,0.48,219.0,0.22,0.21,21,0.16,0.03,15.8,0.18,0.4,12.3,15.0,4.72,9.31,{AC5B635E-7346-4D08-A687-86D954C4C46B},47266,Improved grassland,8893.23359537,372.43649754,Yes,0.1,0.1,0.3,0.0,0.2,0.0,0.2,0.1,0.0,1.0,2,,372.43649754,8893.23355559,{AC5B635E-7346-4D08-A687-86D954C4C46B},0.004317458401458688,1.234205708849089e-06,POINT (-7.6343396015574045 54.53869311414342)
263,555908,423,1.0,19.3,0.26,116.0,0.49,0.15,18,0.16,0.02,12.8,0.08,3.9,8.3,11.0,5.32,14.66,{411BF78D-3209-486E-8B24-121BBE42557F},122028,Improved grassland,3154.46306323,369.38395232,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,369.38395232,3154.46304634,{411BF78D-3209-486E-8B24-121BBE42557F},0.004626968968120934,4.3905768779148446e-07,POINT (-7.297165701037311 54.660310550824676)
264,555923,195,0.5,27.6,0.86,405.0,0.26,0.52,60,0.69,0.02,20.9,0.13,16.4,38.8,36.0,4.68,11.65,{E7AB52E4-8617-464B-8C98-894077B15E71},22696,Improved grassland,10771.4494572,458.95508217,Yes,0.1,0.15,0.0,0.3,0.3,0.0,0.3,0.1,0.0,1.25,2,,458.95508217,10771.44951005,{E7AB52E4-8617-464B-8C98-894077B15E71},0.006094788186540429,1.4968621843247413e-06,POINT (-7.340205258581572 54.594786275813625)
265,555928,418,1.0,26.7,0.7,260.0,1.48,0.15,41,0.34,0.01,18.5,0.2,9.0,15.9,12.0,3.67,30.15,{035F08B6-D9F6-411B-81E4-CCA45BE589E7},55799,Improved grassland,7011.31823417,534.38523199,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,534.38523199,7011.31798688,{035F08B6-D9F6-411B-81E4-CCA45BE589E7},0.006166547725272307,9.757284705120983e-07,POINT (-7.311096237660424 54.653904712772906)
266,555941,761,0.5,10.5,0.73,280.0,1.62,0.08,25,0.13,0.02,12.1,0.37,4.3,8.6,10.0,5.11,33.67,{8281F230-3D34-44B7-B3C9-7CA3B14DDC5C},128949,Improved grassland,1096.75440148,188.21671702,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.9,2,,188.21671702,1096.7544413,{8281F230-3D34-44B7-B3C9-7CA3B14DDC5C},0.002404290175041712,1.524806204721012e-07,POINT (-7.346072803718013 54.61382677603519)
267,555942,528,2.0,28.9,0.34,223.0,0.61,0.12,34,0.2,0.02,13.2,0.18,4.5,9.7,10.0,4.53,19.38,{4BA29A16-9A9D-48C0-ABE6-37837CEAB72E},9857,Arable and horticulture,5036.5831104,313.18173037,Yes,0.1,0.1,0.45,0.0,0.2,0.0,0.0,0.1,0.0,0.95,2,,313.18173037,5036.58301356,{4BA29A16-9A9D-48C0-ABE6-37837CEAB72E},0.004241542853521761,7.010570397902905e-07,POINT (-7.482483707664091 54.66099292887488)
268,555969,448,0.5,12.6,0.26,69.0,0.13,0.32,43,0.28,0.03,16.2,0.04,1.9,14.0,14.0,4.78,8.58,{96E59F4D-2412-49A1-B0B2-6BDFBF6E90AF},96107,Improved grassland,54303.7194184,996.30941574,No,0.15,0.1,0.0,0.3,0.3,0.0,0.0,0.3,0.4,1.55,3,,996.30941574,54303.71967498,{96E59F4D-2412-49A1-B0B2-6BDFBF6E90AF},0.011885125217576897,7.560261649245225e-06,POINT (-7.372700733540754 54.6707506695147)
269,555977,232,0.5,6.9,0.22,108.0,0.12,0.19,23,0.24,0.04,13.8,0.07,1.0,8.6,13.0,5.32,14.68,{65B2EEBE-949C-4752-9EC4-FC0C5617CC29},29906,Improved grassland,5586.21864186,325.46410824,Yes,0.1,0.1,0.0,0.3,0.3,0.3,0.0,0.1,0.0,1.2,2,,325.46410823,5586.21874503,{65B2EEBE-949C-4752-9EC4-FC0C5617CC29},0.0037196993487345225,7.772278828392006e-07,POINT (-7.420516232205028 54.64358127100711)
270,555997,584,0.5,22.0,0.57,4180.0,0.15,0.25,108,0.29,0.04,24.1,0.43,8.8,12.7,16.0,5.32,7.68,{1B091992-6276-46C2-8F1E-BB01122DCF50},78785,Improved grassland,12032.4613455,487.70557145,Yes,0.1,0.1,0.3,0.0,0.3,0.3,0.3,0.1,0.0,1.5,3,,487.70557145,12032.46108933,{1B091992-6276-46C2-8F1E-BB01122DCF50},0.0069925558168156855,1.6763383000313266e-06,POINT (-7.478738789058615 54.698086088499934)
271,556000,1390,4.0,28.0,0.77,732.0,0.87,0.12,32,0.15,0.01,16.2,0.36,7.3,13.0,13.0,4.76,35.12,{74E75370-1F19-4E01-BB58-28C14A895C40},48611,Improved grassland,16271.4321768,491.3755591,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.1,2,,491.3755591,16271.43210332,{74E75370-1F19-4E01-BB58-28C14A895C40},0.005647578454066992,2.264504663980194e-06,POINT (-7.348932626061898 54.65474291132388)
272,556002,177,0.5,8.2,0.97,1520.0,0.25,0.32,28,0.22,0.02,17.2,0.07,6.0,23.9,22.0,4.44,10.39,{C679B347-550B-4612-B9E9-5D30A521DD5B},29480,Improved grassland,7172.73603604,344.31732124,Yes,0.15,0.1,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.95,2,,344.31732124,7172.73598421,{C679B347-550B-4612-B9E9-5D30A521DD5B},0.004261800210402452,9.971604839319451e-07,POINT (-7.668880735073127 54.60960720262591)
273,556009,163,0.5,1.2,0.35,13.0,0.12,0.14,6,0.05,0.01,11.3,0.03,1.8,2.4,7.0,4.36,49.42,{0E9EF290-0428-4C91-91F1-BD78EC3642DA},95953,Improved grassland,14612.73324,532.79348227,Yes,0.15,0.1,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.95,2,,532.79348227,14612.73304965,{0E9EF290-0428-4C91-91F1-BD78EC3642DA},0.006651161055296886,2.032146462030583e-06,POINT (-7.60733412916497 54.623876945404554)
274,556010,500,0.5,21.5,0.53,735.0,0.26,0.19,72,0.29,0.03,29.8,0.77,11.1,13.7,13.0,4.37,10.43,{42E120B1-3A30-4EFD-BEF5-2709526B229A},78436,Improved grassland,20279.5254572,648.2234401,Yes,0.1,0.1,0.3,0.0,0.3,0.3,0.3,0.1,0.0,1.5,3,,648.2234401,20279.52553951,{42E120B1-3A30-4EFD-BEF5-2709526B229A},0.008145080927675229,2.826359231980064e-06,POINT (-7.4173906213601075 54.71368867117785)
275,556020,171,0.5,7.2,0.45,60.0,0.16,0.22,15,0.1,0.02,17.8,0.03,4.1,9.9,13.0,4.23,9.42,{3AAB9651-09D3-4B8F-B130-9BC81E2A0474},166586,Improved grassland,21387.2244629,615.05690086,Yes,0.15,0.15,0.0,0.3,0.2,0.0,0.3,0.3,0.0,1.4,3,,615.05690086,21387.22468424,{3AAB9651-09D3-4B8F-B130-9BC81E2A0474},0.0067866791362385485,2.9698991111671276e-06,POINT (-7.653722246686843 54.563112732689035)
276,556022,235,0.5,6.4,0.12,33.0,0.07,0.13,13,0.12,0.02,5.1,0.02,1.0,4.6,8.0,4.9,5.98,{26757404-2FFD-4A56-BB09-96D8E1EF3E25},36490,Improved grassland,11162.807304,498.01970138,Yes,0.1,0.1,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.9,2,,498.01970137,11162.80715292,{26757404-2FFD-4A56-BB09-96D8E1EF3E25},0.006431071034946179,1.5579082945114545e-06,POINT (-7.298042814775058 54.770188635252026)
277,556029,347,1.0,10.1,0.24,84.0,0.12,0.2,26,0.26,0.03,10.8,0.05,1.6,8.3,14.0,4.29,14.87,{83EF3A5A-5B18-4764-839B-5029AE5164E1},167200,Improved grassland,6200.73436941,396.69442782,No,0.1,0.05,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.85,2,,396.69442782,6200.73437242,{83EF3A5A-5B18-4764-839B-5029AE5164E1},0.005470918826889755,8.646668279733511e-07,POINT (-7.328781211226853 54.73610121670256)
278,556030,423,0.5,8.6,0.23,340.0,0.16,0.24,33,0.31,0.04,8.6,0.04,2.8,11.3,15.0,4.82,9.53,{6DFCC6D2-70C2-4650-A940-C86C7B342FE1},107986,Improved grassland,7315.05703919,382.18260908,Yes,0.1,0.05,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.85,2,,382.18260908,7315.05702812,{6DFCC6D2-70C2-4650-A940-C86C7B342FE1},0.004816392241384135,1.0204864124692555e-06,POINT (-7.3887336621220765 54.75279454105372)
279,556031,497,0.5,15.2,0.36,28.0,0.21,0.12,14,0.05,0.01,15.3,0.08,2.1,4.2,7.0,5.56,20.61,{95A3FA95-4A24-4725-8609-75C30B6187FE},102938,Improved grassland,10536.6824231,448.27375236,Yes,0.15,0.1,0.0,0.3,0.1,0.3,0.3,0.1,0.0,1.35,2,,448.27375236,10536.6825859,{95A3FA95-4A24-4725-8609-75C30B6187FE},0.006186994124042535,1.4638823834155305e-06,POINT (-7.656625347200436 54.583692536787694)
280,556034,206,0.5,5.8,0.1,62.0,0.13,0.21,21,0.24,0.03,9.5,0.03,0.7,8.2,10.0,4.89,12.47,{28B42BBB-305F-493A-BC20-6A24AF6DA86C},79206,Improved grassland,22171.0916883,627.08949787,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.3,0.1,0.4,1.6,3,,627.08949787,22171.09179172,{28B42BBB-305F-493A-BC20-6A24AF6DA86C},0.007441980335354775,3.0935584030703002e-06,POINT (-7.30792962850936 54.76171154674125)
281,556038,1000,0.5,14.8,0.55,806.0,0.17,0.3,59,0.36,0.03,17.2,0.08,5.6,14.5,18.0,6.0,9.44,{A5C41E5F-2088-401E-A62C-FD46C254EBC5},9905,Arable and horticulture,7825.60601717,356.39097801,No,0.1,0.15,0.45,0.0,0.3,0.0,0.0,0.1,0.0,1.1,2,,356.39097801,7825.60607532,{A5C41E5F-2088-401E-A62C-FD46C254EBC5},0.004427901817629493,1.0909518950191068e-06,POINT (-7.308225399888525 54.72525079399934)
282,556039,597,0.5,17.3,0.41,329.0,0.12,0.29,47,0.38,0.04,15.7,0.08,3.7,13.3,15.0,4.52,9.68,{CDF62DF6-C53E-4F83-9939-5D32E75E40FB},79047,Improved grassland,30013.1699381,715.58432854,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.3,0.1,0.0,1.25,2,,715.58432854,30013.17003827,{CDF62DF6-C53E-4F83-9939-5D32E75E40FB},0.008317330324319298,4.1861288241065415e-06,POINT (-7.304258949282738 54.74568265915775)
283,556052,137,0.5,2.7,0.24,21.0,0.11,0.17,7,0.06,0.02,14.9,0.04,0.9,4.3,6.0,4.6,16.72,{F7A80696-7B4D-4169-9E21-7873781B25DE},103412,Improved grassland,9682.51519602,436.99126614,No,0.1,0.15,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.95,2,,436.99126614,9682.51504349,{F7A80696-7B4D-4169-9E21-7873781B25DE},0.005774940367256746,1.3466480096368273e-06,POINT (-7.546621048723655 54.62755438613328)
284,556053,520,0.5,17.0,1.5,447.0,0.26,0.33,30,0.22,0.02,29.7,0.13,4.1,20.9,17.0,4.93,12.12,{35931AB9-DA8B-42EC-9C1F-AF5F047EE7CD},18861,Improved grassland,70642.0494045,1256.27506578,Yes,0.15,0.1,0.0,0.3,0.1,0.0,0.3,0.1,0.0,1.05,2,,1256.27506577,70642.04946118,{35931AB9-DA8B-42EC-9C1F-AF5F047EE7CD},0.016187451518462268,9.81028698784227e-06,POINT (-7.620894503398885 54.56579005641567)
285,556054,324,0.5,5.1,0.19,67.0,0.16,0.15,20,0.18,0.03,8.0,0.04,0.7,6.1,8.0,4.52,8.57,{85A20832-0FA6-4885-AF29-484654373D01},110212,Improved grassland,12684.6352666,484.88916947,Yes,0.1,0.1,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.9,2,,484.88916947,12684.63510293,{85A20832-0FA6-4885-AF29-484654373D01},0.005890801435913876,1.7694688375017604e-06,POINT (-7.295113887922757 54.75098375790797)
286,556057,249,2.0,4.4,0.15,64.0,0.12,0.16,14,0.17,0.02,5.8,0.04,0.05,6.3,10.0,4.53,17.18,{7F64D609-EB6D-4992-AE11-C004FDB83D73},167126,Improved grassland,44351.3495606,1000.06958881,Yes,0.1,0.15,0.0,0.3,0.3,0.0,0.0,0.2,0.0,1.05,2,,1000.06958881,44351.34939534,{7F64D609-EB6D-4992-AE11-C004FDB83D73},0.01407613833840199,6.1925533072354454e-06,POINT (-7.421597553282374 54.78867223263879)
287,556075,381,2.0,7.8,0.22,182.0,0.17,0.33,43,0.29,0.04,20.6,0.08,5.6,10.3,11.0,5.44,10.69,{A411F0ED-E1CC-4CEE-8744-6F854A06746E},34154,Improved grassland,12744.243154,649.93144134,No,0.15,0.1,0.0,0.3,0.3,0.0,0.0,0.2,0.0,1.05,2,,649.93144134,12744.243238,{A411F0ED-E1CC-4CEE-8744-6F854A06746E},0.008169666183749454,1.775436120518497e-06,POINT (-7.384931939958707 54.69725980925302)
288,556076,104,0.5,18.0,0.08,28.0,0.06,0.19,9,0.11,0.03,9.1,0.01,0.05,3.0,7.0,4.5,51.67,{5C2A57E2-95D3-43AE-B2A2-3B57D3439CFA},33754,Improved grassland,25407.9259681,1021.89351827,Yes,0.1,0.15,0.0,0.3,0.3,0.0,0.0,0.2,0.0,1.05,2,,1021.89351827,25407.92631107,{5C2A57E2-95D3-43AE-B2A2-3B57D3439CFA},0.012871469929470405,3.538829960281316e-06,POINT (-7.308819457242963 54.68761472912352)
289,556089,220,1.0,6.6,0.25,50.0,0.05,0.2,22,0.16,0.02,12.9,0.04,6.7,9.4,10.0,4.22,12.87,{23ADB7CE-F81F-4FD0-B1A2-3907B5166435},29492,Improved grassland,6526.53181096,468.99857387,Yes,0.15,0.15,0.0,0.3,0.0,0.3,0.3,0.1,0.0,1.3,2,,468.99857386,6526.53173069,{23ADB7CE-F81F-4FD0-B1A2-3907B5166435},0.005188487381389809,9.063437361562054e-07,POINT (-7.588584296051027 54.565774256602694)
290,556095,493,2.0,18.7,0.34,159.0,0.32,0.2,39,0.3,0.03,18.6,0.11,7.8,12.5,20.0,4.54,10.96,{2CB80E10-8E9C-4BAA-BCF6-2BD4782B8E93},164911,Arable and horticulture,21470.6465135,594.11403475,Yes,0.1,0.15,0.0,0.0,0.3,0.0,0.3,0.2,0.0,1.05,2,,594.11403475,21470.64660656,{2CB80E10-8E9C-4BAA-BCF6-2BD4782B8E93},0.007361351812595894,2.9936891497992486e-06,POINT (-7.415217634926357 54.73205757874322)
291,556097,132,0.5,4.3,0.12,129.0,0.08,0.26,15,0.1,0.04,9.7,0.04,1.0,5.3,14.0,4.63,19.52,{19D436A0-05C5-486D-BE3E-120827FAA380},103083,Improved grassland,8193.62147207,429.92955136,No,0.15,0.1,0.0,0.3,0.2,0.0,0.0,0.2,0.0,0.95,2,,429.92955136,8193.62149414,{19D436A0-05C5-486D-BE3E-120827FAA380},0.005338351663346676,1.1375405666686045e-06,POINT (-7.54568599539797 54.55449042216871)
292,556105,376,2.0,4.3,0.6,47.0,0.11,0.24,20,0.16,0.02,16.2,0.05,2.4,8.0,17.0,4.55,18.2,{AF2D5804-7E71-4437-84CA-7C43E651594B},29532,Improved grassland,18823.2237928,575.48550135,No,0.15,0.15,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.9,2,,575.48550135,18823.22374352,{AF2D5804-7E71-4437-84CA-7C43E651594B},0.007669513280403395,2.6163623852930483e-06,POINT (-7.524332320534133 54.60310642930123)
293,556128,1220,1.0,43.0,0.89,266.0,0.31,0.19,86,0.67,0.02,27.4,0.41,44.3,51.4,69.0,4.5,29.07,{16C5DFCF-F6CF-48F9-9224-E9294CE8B9D5},55454,Improved grassland,13634.3071215,453.50013241,Yes,0.15,0.1,0.3,0.0,0.2,0.3,0.3,0.1,0.0,1.45,3,,453.50013241,13634.30724499,{16C5DFCF-F6CF-48F9-9224-E9294CE8B9D5},0.005781124381667668,1.898150954452879e-06,POINT (-7.686688838648351 54.668583724647974)
